0.896	47.9278	2129.18
0.898	68.8821	1591.09
0.9	63.4811	1708.53
0.902	53.8737	2379.5
0.904	46.0856	2199.32
0.906	65.7573	1741.43
0.908	57.0064	1925.22
0.91	48.6535	2009.34
0.912	73.0223	1480.04
0.914	62.2721	1760.09
0.916	68.9572	1812.3
0.918	63.7345	1998.54
0.92	57.2017	2145.79
0.922	67.2642	1851.22
0.924	41.7805	1917.89
0.926	68.3008	1228.17
0.928	48.758	2082.2
0.93	66.2871	1747.03
0.932	56.9416	1854.99
0.934	64.7725	1660.35
0.936	72.5392	1888.38
0.938	48.1113	1735.12
0.94	64.887	1649.84
0.942	64.8064	1707.9
0.944	62.7652	1709.08
0.946	56.2522	1530.5
0.948	71.2749	1937.08
0.95	43.7744	2054.79
0.952	60.3739	1927.79
0.954	67.4312	1548.24
0.956	68.886	1284.58
0.958	43.0835	2216.87
0.96	86.6509	995.96
0.962	51.2982	2353.46
0.964	65.8055	2010.58
0.966	57.011	1843.29
0.968	74.9993	952.186
0.97	62.2689	1754.31
0.972	50.1415	2005.83
0.974	63.4383	1647.81
0.976	84.3214	827.795
0.978	62.8816	1865.92
0.98	85.6538	633.052
0.982	55.2784	2158.53
0.984	68.7197	1699.1
0.986	67.7223	1956.15
0.988	50.7227	1942.61
0.99	90.75	238.713
0.992	50.1417	1986.85
0.994	50.9089	2100.61
0.996	51.087	1851.28
0.998	64.2199	1878.67
1	82.4923	1036.43
1.002	78.4181	1622.2
1.004	47.0016	1405.91
1.006	66.3327	2068.21
1.008	85.0329	521.644
1.01	45.711	2167.46
1.012	50.3842	2080.81
1.014	78.1534	1097.52
1.016	60.2016	2166.16
1.018	64.1275	988.574
1.02	41.6037	1770.93
1.022	40.6698	1806.07
1.024	60.0794	1689.55
1.026	69.3128	1860.14
1.028	48.9978	2302.17
1.03	75.2091	1285.64
1.032	45.6795	2174.46
1.034	74.5711	1463.84
1.036	79.3673	1423.05
1.038	63.3965	1881.89
1.04	49.008	1812.6
1.042	84.0997	504.341
1.044	41.9496	2065.52
1.046	56.0914	1881.5
1.048	69.4766	1761.76
1.05	55.3557	2053.45
1.052	51.0633	2092.63
1.054	47.7952	1604.58
1.056	69.5158	1859.12
1.058	50.8732	2133.46
1.06	55.1021	2181.5
1.062	67.872	2043.01
1.064	70.8356	1540.76
1.066	69.1068	1411.36
1.068	80.5668	710.142
1.07	74.527	1976.6
1.072	68.0061	1722.81
1.074	65.7842	1727.75
1.076	39.5684	1996.92
1.078	74.6928	1516.02
1.08	49.8034	1692.39
1.082	94.4938	101.161
1.084	54.4037	1873.34
1.086	53.1531	1927.47
1.088	69.6399	1230.61
1.09	99.304	552.154
1.092	79.4802	1961.9
1.094	54.3448	1825.9
1.096	83.5708	1375.55
1.098	104.498	244.693
1.1	56.3733	2011
1.102	53.2481	2202.87
1.104	78.8221	1506.33
1.106	76.6393	1264.68
1.108	62.6546	1413.76
1.11	46.7636	1868.38
1.112	66.9108	1092.47
1.114	45.9946	1986.83
1.116	63.1156	1670.21
1.118	43.6866	1772.15
1.12	58.1024	1624.13
1.122	85.9124	765.856
1.124	51.8281	1780.81
1.126	77.4616	1196.09
1.128	54.462	1825.85
1.13	59.5623	2112.41
1.132	91.0002	223.841
1.134	80.5779	339.834
1.136	81.99	896.47
1.138	89.8866	1007.65
1.14	104.079	81.8688
1.142	65.7999	1722.33
1.144	85.9738	642.261
1.146	104.724	249.697
1.148	97.5356	182.547
1.15	74.1467	1099.99
1.152	69.8663	1183.05
1.154	77.9766	444.27
1.156	64.4595	1111.24
1.158	86.217	752.981
1.16	52.7711	1920.47
1.162	74.0465	1868.78
1.164	55.6925	1707.24
1.166	80.0066	710.862
1.168	84.5782	1324.57
1.17	78.0633	792.637
1.172	93.6347	500.83
1.174	70.223	1731.57
1.176	45.5924	1971.24
1.178	59.5745	1636.56
1.18	82.4961	751.052
1.182	79.9286	1206.92
1.184	88.6702	531.888
1.186	44.1507	1950.15
1.188	83.9801	887.378
1.19	107.565	312.059
1.192	60.6739	1647.35
1.194	69.5231	1149.22
1.196	61.1769	1483.92
1.198	80.1718	574.086
1.2	58.1774	1830.63
1.202	60.018	1728.66
1.204	91.3971	644.305
1.206	103.396	84.4136
1.208	105.331	109.066
1.21	72.61	1265.66
1.212	77.5323	1188.57
1.214	57.8756	1591.04
1.216	68.893	1328.82
1.218	59.4066	1335.2
1.22	61.8605	1756.42
1.222	70.6578	1550.35
1.224	54.3319	1594.76
1.226	77.8488	827.407
1.228	71.0506	1667.31
1.23	87.1358	679.055
1.232	85.9786	325.961
1.234	71.3917	797.269
1.236	84.3557	471.561
1.238	66.4085	876.296
1.24	112.703	120.773
1.242	92.6471	405.212
1.244	95.5991	461.879
1.246	80.4224	815.171
1.248	101.619	797.761
1.25	76.0253	1228.9
1.252	96.4769	223.728
1.254	88.5693	356.018
1.256	79.0312	1460.84
1.258	88.2652	403.109
1.26	109.904	170.155
1.262	74.2468	1637.25
1.264	72.6041	983.065
1.266	59.0636	2031.56
1.268	81.9211	711.794
1.27	56.4115	2208.44
1.272	52.467	1866.39
1.274	74.4032	1605.72
1.276	87.4837	768.454
1.278	78.8846	581.199
1.28	83.1666	879.482
1.282	65.5356	1866.12
1.284	84.3416	1154.69
1.286	89.0841	642.4
1.288	66.3464	1472.32
1.29	71.8954	748.91
1.292	73.1523	1000.72
1.294	86.4365	492.905
1.296	77.8972	574.066
1.298	108.556	50.8561
1.3	87.133	407.753
1.302	97.1312	348.729
1.304	109.903	199.224
1.306	83.382	1438.79
1.308	55.3747	2299.42
1.31	56.2337	2497.5
1.312	99.7976	233.488
1.314	58.4133	1518.78
1.316	103.819	224.463
1.318	76.8405	1121.3
1.32	89.595	827.072
1.322	64.3629	714.388
1.324	112.523	87.1605
1.326	109.766	79.8707
1.328	62.8292	1190.17
1.33	101.464	156.406
1.332	104.87	81.2259
1.334	75.7203	853.972
1.336	92.9894	224.67
1.338	82.9788	544.209
1.34	92.7206	641.82
1.342	68.7855	1689.68
1.344	95.6067	143.552
1.346	81.5232	789.025
1.348	64.6509	1721.69
1.35	100.218	342.073
1.352	110.197	81.1981
1.354	75.6581	1129.72
1.356	101.802	259.801
1.358	39.8805	1756.8
1.36	90.9774	344.452
1.362	61.1686	1683.37
1.364	102.196	139.368
1.366	69.9887	1378.76
1.368	89.6491	253.368
1.37	77.8169	582.64
1.372	89.2534	733.399
1.374	106.244	42.5649
1.376	94.9096	235.518
1.378	101.367	139.306
1.38	88.0533	676.635
1.382	77.0106	601.773
1.384	81.7871	1376.03
1.386	79.0795	698.309
1.388	75.6848	820.589
1.39	49.2319	1811.83
1.392	83.4033	446.52
1.394	106.882	148.756
1.396	69.604	1284.76
1.398	103.988	223.424
1.4	93.4582	298.752
1.402	93.592	215.263
1.404	97.4031	446.29
1.406	117.996	55.3311
1.408	101.047	45.7489
1.41	60.1402	1924.83
1.412	86.0347	1024.11
1.414	94.1008	238.462
1.416	85.627	1010.33
1.418	81.4458	479.901
1.42	98.4734	571.879
1.422	93.5207	133.545
1.424	78.4256	969.229
1.426	101.128	159.327
1.428	107.47	250.018
1.43	94.0994	462.605
1.432	97.0823	392.919
1.434	78.4403	685.686
1.436	75.8994	960.803
1.438	65.3562	1260.28
1.44	97.6602	346.362
1.442	78.4291	1816.85
1.444	30.9583	1331.81
1.446	101.936	146.015
1.448	114.835	112.152
1.45	70.1834	911.076
1.452	70.374	1141.13
1.454	96.9176	211.713
1.456	74.1295	1238.24
1.458	133.06	49.4248
1.46	90.2446	547.13
1.462	88.0398	741.494
1.464	83.5555	611.8
1.466	94.1175	464.769
1.468	118.365	325.843
1.47	117.349	28.1213
1.472	91.6542	195.925
1.474	92.9005	548.253
1.476	87.3414	892.184
1.478	109.731	53.6062
1.48	84.222	199.532
1.482	97.9467	380.25
1.484	80.6663	365.7
1.486	83.3378	487.279
1.488	109.02	193.011
1.49	109.874	143.367
1.492	115.732	66.1447
1.494	62.8256	1540.39
1.496	80.2188	491.149
1.498	104.999	161.996
1.5	99.7521	125.255
1.502	97.8655	304.267
1.504	73.4554	1283.73
1.506	76.7168	537.168
1.508	82.9785	323.506
1.51	88.2907	468.617
1.512	97.1378	237.379
1.514	101.252	72.5779
1.516	84.9978	281.107
1.518	103.609	285.337
1.52	115.237	134.369
1.522	91.3151	357.912
1.524	96.2887	291.409
1.526	123.645	120.769
1.528	99.0988	257.604
1.53	98.5162	507.449
1.532	127.796	54.657
1.534	90.2499	420.831
1.536	86.2994	297.896
1.538	60.4042	1283.13
1.54	100.617	288.333
1.542	103.027	129.841
1.544	101.726	171.927
1.546	106.814	339.103
1.548	93.3248	458.58
1.55	114.217	106.197
1.552	87.3759	716.481
1.554	95.0322	268.584
1.556	110.323	130.45
1.558	94.385	480.378
1.56	95.2804	232.35
1.562	100.171	252.932
1.564	114.818	68.9203
1.566	112.627	78.8982
1.568	104.843	98.8193
1.57	94.5119	310.019
1.572	111.052	257.313
1.574	106.917	53.6772
1.576	110.398	53.4423
1.578	110.773	149.582
1.58	99.7923	257.844
1.582	133.008	71.1727
1.584	100.257	242.279
1.586	129.205	24.1443
1.588	61.4602	856.093
1.59	98.483	128.28
1.592	112.06	45.3615
1.594	126.937	71.6406
1.596	105.016	174.263
1.598	96.5195	252.093
1.6	68.9384	995.438
1.602	97.4141	206.309
1.604	110.077	19.6232
1.606	106.889	149.953
1.608	101.532	354.252
1.61	117.12	51.0615
1.612	113.47	62.7269
1.614	101.037	121.873
1.616	101.523	49.8241
1.618	103.11	373.287
1.62	116.464	264.404
1.622	107.458	60.0672
1.624	83.0064	750.742
1.626	82.2221	637.161
1.628	132.283	182.72
1.63	105.454	57.7864
1.632	98.7978	57.4279
1.634	107.693	204.795
1.636	112.891	68.782
1.638	96.4563	196.414
1.64	121.248	35.3061
1.642	112.191	114.935
1.644	115.247	81.2278
1.646	130.727	70.4903
1.648	122.959	81.1814
1.65	117.629	24.3636
1.652	131.969	80.8452
1.654	113.872	75.1008
1.656	94.816	204.324
1.658	119.358	36.4011
1.66	106.737	124.476
1.662	121.326	102.866
1.664	123.078	108.398
1.666	101.157	153.3
1.668	107.593	103.47
1.67	69.3777	1049.11
1.672	114.436	30.0347
1.674	136.172	212.659
1.676	134.481	375.81
1.678	115.74	19.6609
1.68	118.895	155.454
1.682	149.421	158.326
1.684	138.058	234.414
1.686	94.1702	419.051
1.688	147.77	91.657
1.69	112.42	121.957
1.692	111.45	71.0266
1.694	160.373	175.425
1.696	90.2687	422.839
1.698	123.451	504.853
1.7	104.514	57.8446
1.702	110.862	182.81
1.704	104.757	104.165
1.706	119.717	56.9395
1.708	126.451	95.1395
1.71	95.2024	172.199
1.712	120.228	73.9691
1.714	99.0139	272.49
1.716	126.412	210.878
1.718	134.667	227.176
1.72	121.905	42.7265
1.722	126.036	69.8218
1.724	82.9758	459.208
1.726	87.6905	436.259
1.728	111.583	81.2855
1.73	123.65	219.648
1.732	119.257	100.42
1.734	94.8672	220.602
1.736	165.923	407.538
1.738	114.108	221.986
1.74	173.12	724.712
1.742	93.9132	553.262
1.744	114.924	33.0724
1.746	142.595	149.29
1.748	137.924	137.914
1.75	138.718	194.077
1.752	123.907	75.3944
1.754	124.126	203.546
1.756	130.483	130.784
1.758	168.333	855.344
1.76	93.9677	180.328
1.762	130.529	336.726
1.764	141.751	473.993
1.766	180.512	391.662
1.768	183.05	607.693
1.77	105.441	229.259
1.772	128.157	85.3463
1.774	168.018	1619.37
1.776	141.863	167.544
1.778	145.487	658.522
1.78	194.3	519.365
1.782	157.338	664.343
1.784	143.845	233.686
1.786	156.971	283.334
1.788	135.228	90.4784
1.79	153.741	569.82
1.792	161.939	448.425
1.794	153.668	526.061
1.796	114.209	89.3563
1.798	124.436	98.3477
1.8	112.977	154.665
1.802	147.201	248.551
1.804	130.003	94.1569
1.806	144.684	282.858
1.808	130.832	169.546
1.81	155.747	538.019
1.812	93.679	232.386
1.814	157.239	370.671
1.816	164.667	205.749
1.818	163.959	1116.83
1.82	157.061	761.977
1.822	128.337	334.898
1.824	103.714	75.5619
1.826	180.062	890.339
1.828	157.56	246.513
1.83	151.987	337.358
1.832	126.99	76.3089
1.834	176.101	2029.12
1.836	120.763	67.8006
1.838	142.27	215.375
1.84	138.816	246.005
1.842	128.776	396.357
1.844	116.209	131.52
1.846	151.749	125.762
1.848	204.083	1606.95
1.85	164.565	965.023
1.852	147.959	133.649
1.854	239.953	1707.9
1.856	154.603	1069.72
1.858	152.817	1295.58
1.86	170.929	2551.66
1.862	153.26	1514.3
1.864	214.867	2134.89
1.866	232.825	2434.76
1.868	175.05	448.661
1.87	183.796	3639.21
1.872	258.239	1854.77
1.874	227.798	2940.55
1.876	218.458	893.619
1.878	170.345	2171.63
1.88	195.617	2069.67
1.882	266.98	1442.37
1.884	171.758	3688.27
1.886	259.262	2933.83
1.888	163.855	709.082
1.89	225.164	1783.59
1.892	177.322	873.804
1.894	191.97	1924.58
1.896	178.627	1072.84
1.898	238.771	4058.05
1.9	234.112	4325.58
1.902	192.997	996.449
1.904	225.036	1140.67
1.906	187.089	1001.19
1.908	234.317	3936.21
1.91	251.696	8892.25
1.912	194.826	975.119
1.914	229.408	3816.89
1.916	254.762	1432.18
1.918	235.931	5601.95
1.92	177.459	4284.4
1.922	224.435	2774.94
1.924	248.825	3211.43
1.926	185.861	2586.94
1.928	263.119	5422.93
1.93	258.648	3572.73
1.932	184.55	1350.43
1.934	307.543	6244.19
1.936	274.889	4043.15
1.938	212.571	4321.75
1.94	341.899	10870.5
1.942	313.019	6385.52
1.944	333.413	9120.39
1.946	256.828	4260.49
1.948	282.844	8598.82
1.95	244.98	4145.38
1.952	292.352	7378.25
1.954	242.305	5695.14
1.956	236.149	4107.79
1.958	334.406	6978.2
1.96	298.753	6746.55
1.962	271.705	11780.3
1.964	353.049	7514.94
1.966	361.563	15714.8
1.968	318.506	5957.63
1.97	323.827	8370.37
1.972	350.083	8918.11
1.974	343.733	15169.9
1.976	314.046	7144.52
1.978	377.534	10015.4
1.98	389.92	11773.7
1.982	344.411	15085.2
1.984	374.29	12617
1.986	389.486	14052
1.988	310.868	10181
1.99	335.79	12488.5
1.992	325.54	8734.85
1.994	369.535	9929
1.996	341.274	9409.82
1.998	361.279	12526.5
2	402.523	13309.2
2.002	435.49	9606.5
2.004	361.668	14033.8
2.006	386.93	15007.4
2.008	360.161	14044.2
2.01	387.568	14670.6
2.012	404.084	14044
2.014	434.431	8094.77
2.016	405.314	11493.4
2.018	416.257	8045.19
2.02	425.662	11782.8
2.022	437.765	7826.12
2.024	413.493	11284.9
2.026	403.908	6934.58
2.028	429.099	9527.94
2.03	398.092	10951.4
2.032	434.423	7818.89
2.034	431.481	8095.48
2.036	413.179	16981
2.038	424.412	9298.12
2.04	432.902	9837.44
2.042	443.973	7363.25
2.044	456.618	4925.48
2.046	461.392	5412.18
2.048	428.099	9928.4
2.05	448.47	9392.94
2.052	414.98	10323.2
2.054	445.986	8591.24
2.056	433.96	7535.58
2.058	447.49	7173.78
2.06	412.462	12041.4
2.062	450.129	6940.09
2.064	447.194	8532.16
2.066	457.581	7472.75
2.068	433.376	9757.6
2.07	435.788	10227.7
2.072	417.274	11867.9
2.074	444.26	8101.74
2.076	450.682	7779.65
2.078	439.945	8313.27
2.08	442.974	8412.83
2.082	458.976	6696.31
2.084	460.064	5396.17
2.086	435.939	7980.08
2.088	449.747	7231.73
2.09	451.706	6637.34
2.092	442.647	9333.84
2.094	438.805	9516.84
2.096	449.51	4990.73
2.098	430.163	8210.21
2.1	454.323	7294.6
2.102	451.072	7117.86
2.104	451.859	8644.82
2.106	445.179	6067.52
2.108	431.615	9968.95
2.11	479.477	2204.32
2.112	455.889	8421.15
2.114	447.107	6995.13
2.116	452.293	6033.44
2.118	470.705	5663.16
2.12	452.1	7586.73
2.122	450.071	7518.41
2.124	438.213	8065.19
2.126	456.548	5694.54
2.128	477.931	3034.98
2.13	471.141	3636.89
2.132	469.799	4920.13
2.134	453.801	8273.58
2.136	452.66	6216.01
2.138	447.423	8706.71
2.14	457.161	7425.58
2.142	473.1	4837.1
2.144	451.38	5338.91
2.146	446.99	9665.98
2.148	457.405	7002.6
2.15	448.606	7656.62
2.152	458.378	6482.87
2.154	456.546	5829.39
2.156	472.554	2652.53
2.158	478.554	2650.33
2.16	470.353	4490.41
2.162	468.609	4171.96
2.164	476.288	3635.5
2.166	470.608	4119.59
2.168	461.592	6060.24
2.17	467.892	4940.31
2.172	462.589	6106.34
2.174	475.252	3773.54
2.176	457.115	6933.84
2.178	469.402	3645.71
2.18	463.891	5323.65
2.182	450.26	8480.01
2.184	471.432	4492.85
2.186	461.702	5728.7
2.188	476	3317.8
2.19	467.141	6545.71
2.192	460.193	6227.76
2.194	464.531	5953.58
2.196	467.447	4718.68
2.198	452.226	6227.98
2.2	462.272	5801.9
2.202	442.572	8247.62
2.204	463.697	6927.82
2.206	463.394	5062.75
2.208	472.936	4476.28
2.21	469.534	5240.08
2.212	457.329	6302.35
2.214	464.124	5833.62
2.216	460.973	6194.64
2.218	471.127	4079
2.22	464.155	5252.83
2.222	472.866	4510.42
2.224	476.624	3574.3
2.226	459.575	6323.6
2.228	463.915	4548.19
2.23	458.543	7468.24
2.232	470.568	4180.57
2.234	472.063	4677.47
2.236	474.957	3607.74
2.238	455.907	7528.63
2.24	461.286	6084.13
2.242	474.797	4193.27
2.244	462.488	5256.98
2.246	464.822	6223.56
2.248	474.328	3015.35
2.25	476.356	3676.6
2.252	465.344	5432.39
2.254	447.293	8350.29
2.256	464.192	4940.15
2.258	467.922	5747.39
2.26	470.115	4793.72
2.262	468.418	4983.98
2.264	471.336	5632.19
2.266	456.266	6984.79
2.268	465.334	4646.08
2.27	465.495	5674.44
2.272	469.987	4983.02
2.274	449.683	9005.03
2.276	466.03	5494.33
2.278	467.923	5461.46
2.28	461.834	4900.9
2.282	474.113	2555.62
2.284	456.913	5724.02
2.286	459.216	8404.63
2.288	458.035	6975.1
2.29	477.687	3668.37
2.292	471.584	4722.28
2.294	468.466	5042.73
2.296	446.25	7724.2
2.298	476.617	3048.73
2.3	464.155	5293.62
2.302	472.547	3438.75
2.304	469.565	4193.18
2.306	461.249	5792.57
2.308	480.938	2284.22
2.31	467.887	4539.6
2.312	459.855	5869.91
2.314	465.574	6317.62
2.316	469.479	4213.53
2.318	470.478	3714.87
2.32	465.203	5286.78
2.322	474.745	3204.24
2.324	479.625	3330.48
2.326	478.5	3033.74
2.328	477.327	3399.43
2.33	467.078	4086.36
2.332	468.914	3889.99
2.334	471.413	3991.49
2.336	476.92	2625.91
2.338	477.497	3705.25
2.34	465.569	5531.8
2.342	476.113	3699.73
2.344	467.148	5674.02
2.346	463.029	5803.05
2.348	475.56	3541.36
2.35	471.405	4330.92
2.352	480.299	2628.79
2.354	467.984	5904.39
2.356	471.247	3406.42
2.358	474.696	3497.58
2.36	479.877	3334.2
2.362	455.704	6805.38
2.364	473.942	3265.83
2.366	470.848	3462.1
2.368	459.398	6793.72
2.37	472.016	4664.32
2.372	471.201	4886.01
2.374	474.925	4281.11
2.376	479.259	3498.77
2.378	472.805	4204.72
2.38	474.564	2997.57
2.382	466.754	5024.85
2.384	471.666	4969.01
2.386	456.616	4860.3
2.388	480.986	3215.79
2.39	474.505	4374.37
2.392	481.029	2630.83
2.394	469.357	4778.56
2.396	476.805	3032.4
2.398	473.01	4749.54
2.4	481.823	2563.76
2.402	473.195	4291.2
2.404	475.21	5078.35
2.406	468.91	5730.96
2.408	460.182	6280.01
2.41	473.605	3728.98
2.412	470.958	4366.64
2.414	474.933	2849.1
2.416	479.123	2323.98
2.418	478.937	2983.14
2.42	483.947	2330.8
2.422	468.016	4661.05
2.424	473.875	3625.98
2.426	479.392	3120.95
2.428	472.293	4115.95
2.43	468.661	5519.1
2.432	463.243	5253.06
2.434	470.719	4696.51
2.436	481.001	1981.55
2.438	481.671	2438.74
2.44	472.822	4962.7
2.442	477.062	3907.77
2.444	481.615	2688.88
2.446	476.954	3402.12
2.448	475.913	4262.48
2.45	481.467	2501.11
2.452	476.24	3682.41
2.454	474.805	3715.09
2.456	479.564	3498.61
2.458	468.103	4403.61
2.46	474.314	3624.7
2.462	477.338	4019.41
2.464	481.121	2121.17
2.466	476.177	4302.07
2.468	483.842	2652.77
2.47	473.808	4408.52
2.472	480.127	2849.13
2.474	470.638	4395.84
2.476	477.069	3644.27
2.478	476.753	4119.39
2.48	472.367	5780.32
2.482	478.232	2930.83
2.484	463.492	6501.35
2.486	479.888	3298.81
2.488	469.941	4311.5
2.49	478.313	3502.25
2.492	480.048	3551.32
2.494	477.849	3150.98
2.496	479.516	2881.08
2.498	456.907	6582.1
2.5	473.716	4394.84
2.502	477.846	3009.23
2.504	469.778	4412.46
2.506	467.635	5228.54
2.508	480.952	3716.76
2.51	478.621	2878.29
2.512	477.54	3346.08
2.514	483.538	2334.84
2.516	477.965	4073.24
2.518	479.902	2724.01
2.52	484.918	2027.45
2.522	486.458	1855.54
2.524	476.741	3264.69
2.526	456.35	6937.77
2.528	483.158	2651.15
2.53	471.268	3850.68
2.532	476.266	3836.57
2.534	477.349	2777.28
2.536	475.593	3276.76
2.538	472.976	4843.83
2.54	480.026	3362.97
2.542	484.492	2239.75
2.544	479.461	3613.8
2.546	471.055	5252.24
2.548	474.539	4813.89
2.55	475.325	3946.32
2.552	473.426	4903.45
2.554	465.724	6307
2.556	477.791	3371.81
2.558	463.096	5808.49
2.56	482.704	3061.58
2.562	485.544	2077.49
2.564	480.779	3722.55
2.566	471.75	4721.37
2.568	487.518	1867.66
2.57	482.372	2616.85
2.572	482.329	2168.32
2.574	475.114	3667.32
2.576	475.683	4565.47
2.578	479.008	3259.76
2.58	475.865	2814.34
2.582	478.493	3297.39
2.584	477.21	4620.9
2.586	477.761	4055.76
2.588	476.955	2728.67
2.59	478.099	3126.01
2.592	484.529	2941.82
2.594	480.935	2589.99
2.596	482.235	3872.74
2.598	478.807	3973.73
2.6	481.633	2611.95
2.602	487.126	1753.41
2.604	483.801	2284.05
2.606	479.915	2663.41
2.608	482.497	2689.63
2.61	478.574	2952.2
2.612	482.846	2791.4
2.614	478.928	3842.96
2.616	479.877	3452.01
2.618	472.296	5288.43
2.62	481.337	2467.18
2.622	477.331	4269.83
2.624	479.667	3080.06
2.626	477.237	3436.97
2.628	481.182	2465.98
2.63	479.723	2823.87
2.632	481.117	3354.84
2.634	474.807	3887.59
2.636	479.831	3271.84
2.638	478.685	3778.1
2.64	483.508	2447.24
2.642	471.01	4537.05
2.644	480.735	3174.12
2.646	480.654	2820.82
2.648	483.882	2737.42
2.65	478.538	3371.27
2.652	483.963	2561.1
2.654	478.758	3524.64
2.656	486.067	1764.7
2.658	480.293	3242.07
2.66	483.853	1992.95
2.662	474.463	3327.36
2.664	477.995	4103.62
2.666	484.239	2106.71
2.668	480.039	3337.39
2.67	478.452	4035.62
2.672	473.868	3524.65
2.674	484.088	3421.02
2.676	479.358	3581.28
2.678	479.53	2829.43
2.68	479.118	3650.47
2.682	476.634	3749.72
2.684	479.304	2487.7
2.686	485.09	2457.45
2.688	485.052	2796.48
2.69	481.961	3518.53
2.692	480.664	3295.09
2.694	485.888	2453.04
2.696	480.065	2756.29
2.698	481.555	2758.62
2.7	484.769	2155.66
