0.1	0.333
0.333	0.821811
0.821811	0.54182
0.54182	0.918529
0.918529	0.276884
0.276884	0.740811
0.740811	0.710437
0.710437	0.76115
0.76115	0.672662
0.672662	0.814695
0.814695	0.558579
0.558579	0.912303
0.912303	0.296022
0.296022	0.771054
0.771054	0.65316
0.65316	0.838206
0.838206	0.501783
0.501783	0.924988
0.924988	0.256724
0.256724	0.706023
0.706023	0.767952
0.767952	0.659347
0.659347	0.831052
0.831052	0.519498
0.519498	0.923593
0.923593	0.261104
0.261104	0.713836
0.713836	0.755815
0.755815	0.682868
0.682868	0.801269
0.801269	0.589176
0.589176	0.895576
0.895576	0.346022
0.346022	0.837276
0.837276	0.504106
0.504106	0.924938
0.924938	0.256884
0.256884	0.706309
0.706309	0.767515
0.767515	0.660213
0.660213	0.830028
0.830028	0.522001
0.522001	0.923209
0.923209	0.262308
0.262308	0.71596
0.71596	0.752437
0.752437	0.68922
0.68922	0.792524
0.792524	0.608389
0.608389	0.881532
0.881532	0.386404
0.386404	0.877255
0.877255	0.39841
0.39841	0.886814
0.886814	0.371387
0.371387	0.863797
0.863797	0.435311
0.435311	0.909517
0.909517	0.304496
0.304496	0.783579
0.783579	0.627457
0.627457	0.864893
0.864893	0.432357
0.432357	0.90807
0.90807	0.308871
0.308871	0.789838
0.789838	0.614178
0.614178	0.876765
0.876765	0.399779
0.399779	0.887836
0.887836	0.368457
0.368457	0.860977
0.860977	0.442875
0.442875	0.912926
0.912926	0.294121
0.294121	0.768172
0.768172	0.65891
0.65891	0.831566
0.831566	0.518237
0.518237	0.923769
0.923769	0.260552
0.260552	0.71286
0.71286	0.757356
0.757356	0.679941
0.679941	0.805198
0.805198	0.58036
0.58036	0.901106
0.901106	0.329721
0.329721	0.817718
0.817718	0.551504
0.551504	0.915185
0.915185	0.287199
0.287199	0.757448
0.757448	0.679766
0.679766	0.805432
0.805432	0.579832
0.579832	0.901419
0.901419	0.328791
0.328791	0.816543
0.816543	0.554261
0.554261	0.914106
0.914106	0.290509
0.290509	0.76262
0.76262	0.669813
0.669813	0.818305
0.818305	0.550124
0.550124	0.915704
0.915704	0.285603
0.285603	0.754926
0.754926	0.684547
0.684547	0.798987
0.798987	0.594244
0.594244	0.892137
0.892137	0.356047
0.356047	0.848326
0.848326	0.476074
0.476074	0.922882
0.922882	0.263332
0.263332	0.717757
0.717757	0.749554
0.749554	0.694575
0.694575	0.78492
0.78492	0.624637
0.624637	0.867523
0.867523	0.425229
0.425229	0.904315
0.904315	0.32016
0.32016	0.805333
0.805333	0.580055
0.580055	0.901287
0.901287	0.329183
0.329183	0.81704
0.81704	0.553096
0.553096	0.914569
0.914569	0.289091
0.289091	0.760414
0.760414	0.674083
0.674083	0.812872
0.812872	0.562812
0.562812	0.910402
0.910402	0.301809
0.301809	0.779666
0.779666	0.635612
0.635612	0.856955
0.856955	0.453558
0.453558	0.91702
0.91702	0.28155
0.28155	0.748434
0.748434	0.696637
0.696637	0.781935
0.781935	0.630897
0.630897	0.861604
0.861604	0.441196
0.441196	0.912206
0.912206	0.296319
0.296319	0.771502
0.771502	0.65226
0.65226	0.839223
0.839223	0.499234
0.499234	0.924998
0.924998	0.256694
0.256694	0.705969
0.705969	0.768035
0.768035	0.659183
0.659183	0.831245
0.831245	0.519024
0.519024	0.923661
0.923661	0.260892
0.260892	0.713461
0.713461	0.756407
0.756407	0.681746
0.681746	0.802783
0.802783	0.585792
0.585792	0.897767
0.897767	0.339592
0.339592	0.829796
0.829796	0.522567
0.522567	0.923116
0.923116	0.2626
0.2626	0.716473
0.716473	0.751615
0.751615	0.690752
0.690752	0.79037
0.79037	0.613035
0.613035	0.877726
0.877726	0.397097
0.397097	0.88582
0.88582	0.374228
0.374228	0.866471
0.866471	0.428087
0.428087	0.905865
0.905865	0.315512
0.315512	0.799067
0.799067	0.594069
0.594069	0.892259
0.892259	0.355691
0.355691	0.847948
0.847948	0.47705
0.47705	0.923051
0.923051	0.262802
0.262802	0.716828
0.716828	0.751047
0.751047	0.691809
0.691809	0.788875
0.788875	0.616239
0.616239	0.875007
0.875007	0.404668
0.404668	0.891373
0.891373	0.358259
0.358259	0.850666
0.850666	0.470025
0.470025	0.921675
0.921675	0.267102
0.267102	0.724307
0.724307	0.73884
0.73884	0.713936
0.713936	0.755656
0.755656	0.683167
0.683167	0.800864
0.800864	0.590079
0.590079	0.894977
0.894977	0.347774
0.347774	0.83926
0.83926	0.499139
0.499139	0.924997
0.924997	0.256696
0.256696	0.705972
0.705972	0.76803
0.76803	0.659193
0.659193	0.831234
0.831234	0.519052
0.519052	0.923657
0.923657	0.260905
0.260905	0.713484
0.713484	0.756372
0.756372	0.681812
0.681812	0.802694
0.802694	0.585992
0.585992	0.89764
0.89764	0.339966
0.339966	0.830239
0.830239	0.521486
0.521486	0.923292
0.923292	0.262048
0.262048	0.715503
0.715503	0.753167
0.753167	0.687854
0.687854	0.79443
0.79443	0.60425
0.60425	0.884788
0.884788	0.37717
0.37717	0.869178
0.869178	0.420719
0.420719	0.901744
0.901744	0.327827
0.327827	0.815319
0.815319	0.557124
0.557124	0.912926
0.912926	0.294119
0.294119	0.768169
0.768169	0.658916
0.658916	0.831559
0.831559	0.518255
0.518255	0.923767
0.923767	0.26056
0.26056	0.712873
0.712873	0.757335
0.757335	0.67998
0.67998	0.805146
0.805146	0.580478
0.580478	0.901036
0.901036	0.329928
0.329928	0.81798
0.81798	0.550889
0.550889	0.915418
0.915418	0.286483
