0	0.1
1	0.342
2	0.855137
3	0.470736
4	0.946746
5	0.191589
6	0.588555
7	0.9202
8	0.27904
9	0.764472
10	0.684208
11	0.821056
12	0.558307
13	0.937081
14	0.224049
15	0.660634
16	0.851947
17	0.479305
18	0.948373
19	0.186056
20	0.575468
21	0.928357
22	0.252738
23	0.717674
24	0.769948
25	0.673086
26	0.836156
27	0.520596
28	0.948388
29	0.186003
30	0.575342
31	0.92843
32	0.252503
33	0.717232
34	0.770679
35	0.671585
36	0.838123
37	0.515556
38	0.94908
39	0.183642
40	0.569686
41	0.931546
42	0.242317
43	0.697678
44	0.801509
45	0.604551
46	0.908463
47	0.316001
48	0.821349
49	0.557592
50	0.937396
51	0.223002
52	0.658434
53	0.854615
54	0.472144
55	0.947051
56	0.190552
57	0.586118
58	0.921818
59	0.273865
60	0.755679
61	0.701588
62	0.795577
63	0.61801
64	0.89708
65	0.350845
66	0.865461
67	0.442466
68	0.937421
69	0.222918
70	0.658256
71	0.854829
72	0.471567
73	0.946928
74	0.190971
75	0.587104
76	0.921169
77	0.275943
78	0.759234
79	0.694631
80	0.806051
81	0.594065
82	0.916376
83	0.291197
84	0.784324
85	0.642807
86	0.872503
87	0.422717
88	0.927304
89	0.256163
90	0.724066
91	0.759218
92	0.694662
93	0.806005
94	0.594171
95	0.916301
96	0.291436
97	0.784704
98	0.641986
99	0.873392
100	0.420198
101	0.9258
102	0.261039
103	0.73301
104	0.743684
105	0.724349
106	0.758736
107	0.695612
108	0.804597
109	0.597439
110	0.913921
111	0.298943
112	0.796388
113	0.616185
114	0.898704
115	0.345933
116	0.859801
117	0.458064
118	0.943317
119	0.203185
120	0.615224
121	0.899549
122	0.34337
123	0.856775
124	0.466304
125	0.945685
126	0.195185
127	0.596934
128	0.914295
129	0.297768
130	0.794588
131	0.620227
132	0.895073
133	0.356887
134	0.872171
135	0.423657
136	0.927853
137	0.254379
138	0.720748
139	0.764828
140	0.683491
141	0.822058
142	0.55586
143	0.938143
144	0.220517
145	0.653179
146	0.860837
147	0.455227
148	0.942382
149	0.206332
150	0.622285
151	0.893176
152	0.362567
153	0.878226
154	0.406391
155	0.916702
156	0.290167
157	0.782686
158	0.646337
159	0.868625
160	0.43364
161	0.933266
162	0.236666
163	0.68649
164	0.817841
165	0.566112
166	0.933391
167	0.236255
168	0.685666
169	0.819007
170	0.563291
171	0.934778
172	0.231679
173	0.676415
174	0.831736
175	0.531814
176	0.946154
177	0.193598
178	0.593247
179	0.916959
180	0.289352
181	0.781385
182	0.649126
183	0.865493
184	0.442376
185	0.937382
186	0.223049
187	0.658532
188	0.854497
189	0.472462
190	0.947118
191	0.190324
192	0.585583
193	0.922167
194	0.272744
195	0.753749
196	0.705324
197	0.789799
198	0.630862
199	0.884925
200	0.386964
201	0.901447
202	0.337593
203	0.849772
204	0.485107
205	0.949157
206	0.18338
207	0.569056
208	0.931879
209	0.241227
210	0.695539
211	0.804705
212	0.597188
213	0.914107
214	0.298357
215	0.795493
216	0.618199
217	0.89691
218	0.351358
219	0.866041
220	0.440854
221	0.936707
222	0.225292
223	0.663235
224	0.848746
225	0.487829
226	0.949437
227	0.182424
228	0.566752
229	0.933068
230	0.237319
231	0.687796
232	0.815985
233	0.570584
234	0.931068
235	0.243885
236	0.70074
237	0.796874
238	0.615091
239	0.899666
240	0.343016
241	0.856353
242	0.467448
243	0.945973
244	0.194209
245	0.59467
246	0.915943
247	0.292568
248	0.786494
249	0.638101
250	0.877527
251	0.408398
252	0.918114
253	0.285685
254	0.775463
255	0.661657
256	0.850695
257	0.48265
258	0.948856
259	0.184407
260	0.571525
261	0.93056
262	0.245549
263	0.703967
264	0.79191
265	0.626195
266	0.889484
267	0.373549
268	0.889238
269	0.374275
270	0.889934
271	0.372215
272	0.887949
273	0.378082
274	0.893517
275	0.361548
276	0.877158
277	0.409456
278	0.918847
279	0.283356
280	0.771648
281	0.669588
282	0.840712
283	0.508879
284	0.9497
285	0.181524
286	0.564578
287	0.934153
288	0.233743
289	0.680607
290	0.826048
291	0.546032
292	0.941948
293	0.207791
294	0.625533
295	0.890117
296	0.371673
297	0.887422
298	0.379636
299	0.894947
300	0.357263
301	0.87258
302	0.422501
303	0.927177
304	0.256576
305	0.72483
306	0.757916
307	0.697222
308	0.802193
309	0.602981
310	0.909701
311	0.312153
312	0.815911
313	0.570761
314	0.930973
315	0.244197
316	0.701347
317	0.795946
318	0.617181
319	0.897821
320	0.348607
321	0.862905
322	0.44954
323	0.940324
324	0.213235
325	0.637509
326	0.878147
327	0.40662
328	0.916865
329	0.289651
330	0.781862
331	0.648103
332	0.866648
333	0.439162
334	0.935935
335	0.22785
336	0.66855
337	0.842045
338	0.505419
339	0.949888
