0.692	27.3207	1210.97	0.0098	0.00970396	27.323	1210.85
0.694	18.9029	991.37	0.0081	0.00803439	18.9068	991.231
0.696	24.4308	1176.79	0.0117	0.0115631	24.4311	1176.77
0.698	12.7049	682.58	0.0091	0.00901719	12.7078	682.521
0.7	11.53	637.034	0.0093	0.00921351	11.5327	636.98
0.702	19.019	905.675	0.0094	0.00931164	19.0216	905.581
0.704	19.9015	968.251	0.0097	0.00960591	19.9038	968.164
0.706	17.4476	925.946	0.0101	0.00999799	17.4495	925.887
0.708	26.13	1306.37	0.0102	0.010096	26.1319	1306.28
0.71	11.4023	599.717	0.0075	0.00744375	11.4068	599.626
0.712	17.1497	871.146	0.009	0.008919	17.1527	871.051
0.714	19.0383	985.129	0.0087	0.00862431	19.0416	985.01
0.716	20.1096	995.405	0.0101	0.00999799	20.1115	995.334
0.718	27.461	1225.58	0.0106	0.0104876	27.4624	1225.5
0.72	16.7851	837.605	0.0083	0.00823111	16.7888	837.49
0.722	20.9132	1109.66	0.0091	0.00901719	20.9161	1109.55
0.724	30.4578	1352.18	0.0095	0.00940975	30.4603	1352.04
0.726	14.2524	753.888	0.0084	0.00832944	14.256	753.793
0.728	27.2865	1228.91	0.0106	0.0104876	27.2879	1228.83
0.73	19.287	991.953	0.0114	0.01127	19.2877	991.927
0.732	12.1599	668.111	0.0077	0.00764071	12.1642	668.019
0.734	24.6693	1140.49	0.0105	0.0103898	24.6708	1140.42
0.736	21.7655	1061.37	0.0096	0.00950784	21.768	1061.27
0.738	17.8663	927.975	0.0084	0.00832944	17.8699	927.859
0.74	21.3451	1039.7	0.0098	0.00970396	21.3473	1039.61
0.742	12.7112	709.685	0.0094	0.00931164	12.7139	709.623
0.744	17.8547	910.924	0.0072	0.00714816	17.8595	910.764
0.746	24.9954	1213.93	0.0112	0.0110746	24.9962	1213.9
0.748	22.3431	1012.02	0.0103	0.0101939	22.3449	1011.94
0.75	16.2697	890.881	0.0107	0.0105855	16.271	890.842
0.752	16.1318	810.395	0.0105	0.0103898	16.1334	810.348
0.754	15.8521	832.215	0.0094	0.00931164	15.8547	832.137
0.756	27.1688	1211.35	0.0106	0.0104876	27.1703	1211.27
0.758	12.5897	683.136	0.0072	0.00714816	12.5945	683.025
0.76	16.1748	828.497	0.0093	0.00921351	16.1776	828.416
0.762	21.961	1103.94	0.0078	0.00773916	21.9652	1103.77
0.764	16.1525	845.346	0.0093	0.00921351	16.1552	845.266
0.766	24.9865	1154.11	0.0117	0.0115631	24.9868	1154.09
0.768	19.4085	931.576	0.0115	0.0113677	19.409	931.559
0.77	17.7948	956.978	0.0082	0.00813276	17.7986	956.85
0.772	22.0236	1070.79	0.0107	0.0105855	22.0249	1070.74
0.774	18.4632	964.591	0.0088	0.00872256	18.4664	964.484
0.776	23.8754	1160.92	0.0092	0.00911536	23.8782	1160.79
0.778	17.2458	871.616	0.01	0.0099	17.2479	871.548
0.78	17.2231	876.786	0.0094	0.00931164	17.2257	876.705
0.782	18.2616	944.999	0.0099	0.00980199	18.2637	944.927
0.784	20.173	993.644	0.0108	0.0106834	20.1742	993.595
0.786	22.0976	1076.23	0.0115	0.0113677	22.0981	1076.21
0.788	18.7342	911.685	0.01	0.0099	18.7362	911.615
0.79	16.5424	822.072	0.0093	0.00921351	16.5452	821.988
0.792	22.2825	1066.06	0.0105	0.0103898	22.284	1066
0.794	22.8963	1064.95	0.0114	0.01127	22.8969	1064.93
0.796	20.4797	1041.8	0.0104	0.0102918	20.4813	1041.73
0.798	21.7809	1124.58	0.0097	0.00960591	21.7832	1124.49
0.8	11.3343	591.504	0.0098	0.00970396	11.3366	591.459
0.802	17.0858	879.678	0.011	0.010879	17.0869	879.643
0.804	28.8497	1239.85	0.0143	0.0140955	28.8474	1239.98
0.806	17.098	926.672	0.0072	0.00714816	17.1028	926.522
0.808	27.3796	1384.58	0.0095	0.00940975	27.3821	1384.45
0.81	21.5395	939.629	0.0115	0.0113677	21.5401	939.607
0.812	26.314	1075.71	0.011	0.010879	26.315	1075.66
0.814	37.1114	1390.54	0.013	0.012831	37.1105	1390.61
0.816	27.0022	1169.96	0.0095	0.00940975	27.0047	1169.83
0.818	22.1087	1006.61	0.012	0.011856	22.1087	1006.6
0.82	24.868	1071.45	0.0117	0.0115631	24.8683	1071.44
0.822	18.4386	884.03	0.0096	0.00950784	18.441	883.947
0.824	25.0102	1204.43	0.0108	0.0106834	25.0115	1204.38
0.826	16.4189	816.678	0.0101	0.00999799	16.4208	816.622
0.828	19.8285	1000.08	0.0108	0.0106834	19.8297	1000.03
0.83	13.385	681.821	0.0082	0.00813276	13.3888	681.729
0.832	13.068	715.795	0.0072	0.00714816	13.0728	715.679
0.834	19.4651	1007.87	0.0089	0.00882079	19.4682	1007.75
0.836	25.4626	1060.93	0.0113	0.0111723	25.4633	1060.9
0.838	24.7372	1208.62	0.0105	0.0103898	24.7387	1208.55
0.84	23.9341	1055.28	0.0109	0.0107812	23.9352	1055.23
0.842	40.6997	1315.87	0.0103	0.0101939	40.6969	1316.09
0.844	31.6844	1366.51	0.0101	0.00999799	31.6864	1366.39
0.846	19.2073	959.708	0.01	0.0099	19.2093	959.633
0.848	16.3672	894.334	0.0078	0.00773916	16.3714	894.206
0.85	25.4473	1038.55	0.0139	0.0137068	25.4454	1038.65
0.852	17.7839	959.077	0.0083	0.00823111	17.7876	958.955
0.854	22.0162	1114.87	0.0097	0.00960591	22.0185	1114.78
0.856	13.9991	734.828	0.0084	0.00832944	14.0027	734.739
0.858	14.7337	719.039	0.0102	0.010096	14.7355	718.991
0.86	17.8056	899.233	0.0104	0.0102918	17.8072	899.181
0.862	22.3723	1096.1	0.0111	0.0109768	22.3732	1096.07
0.864	20.3062	941.413	0.0132	0.0130258	20.305	941.458
0.866	32.6444	1271.98	0.0113	0.0111723	32.6451	1271.93
0.868	21.9726	966.898	0.0145	0.0142898	21.9701	967
0.87	21.62	1074.95	0.0104	0.0102918	21.6217	1074.88
0.872	20.8273	1068.87	0.0105	0.0103898	20.8288	1068.82
0.874	18.3318	899.277	0.01	0.0099	18.3338	899.212
0.876	20.3363	979.408	0.0097	0.00960591	20.3386	979.322
0.878	20.7541	980.869	0.0104	0.0102918	20.7557	980.807
0.88	21.8111	1039.79	0.0097	0.00960591	21.8134	1039.7
0.882	19.395	981.446	0.0106	0.0104876	19.3964	981.395
0.884	28.0246	1216.89	0.0097	0.00960591	28.0269	1216.77
0.886	21.6802	1069.64	0.0098	0.00970396	21.6824	1069.55
0.888	15.0432	786.927	0.0097	0.00960591	15.0455	786.862
0.89	14.3181	718.96	0.0108	0.0106834	14.3194	718.926
0.892	23.2222	1138.34	0.0092	0.00911536	23.225	1138.22
0.894	24.4383	1134.37	0.011	0.010879	24.4394	1134.32
0.896	19.5086	1013.54	0.0111	0.0109768	19.5095	1013.51
0.898	29.1456	1214.47	0.0102	0.010096	29.1474	1214.37
0.9	25.944	1118	0.0126	0.0124412	25.9434	1118.02
0.902	22.2931	1165.47	0.0108	0.0106834	22.2943	1165.42
0.904	19.0645	1008.2	0.0102	0.010096	19.0664	1008.14
0.906	26.3115	1177.1	0.012	0.011856	26.3115	1177.1
0.908	23.7091	1074.51	0.0114	0.01127	23.7097	1074.48
0.91	19.4261	968.596	0.01	0.0099	19.4281	968.524
0.912	30.7896	1210.36	0.0129	0.0127336	30.7887	1210.41
0.914	26.0582	1103.32	0.0116	0.0114654	26.0586	1103.3
0.916	28.6733	1285.73	0.0134	0.0132204	28.6719	1285.81
0.918	26.529	1208.2	0.0112	0.0110746	26.5298	1208.16
0.92	23.3901	1138.17	0.0121	0.0119536	23.39	1138.17
0.922	28.3144	1210.95	0.0109	0.0107812	28.3155	1210.89
0.924	17.3483	872.861	0.0106	0.0104876	17.3498	872.812
0.926	27.9569	1064.12	0.0126	0.0124412	27.9563	1064.16
0.928	20.0518	971.52	0.0098	0.00970396	20.0541	971.434
0.93	26.518	1176.52	0.0115	0.0113677	26.5185	1176.49
0.932	23.0948	1048.22	0.0083	0.00823111	23.0985	1048.06
0.934	26.4762	1128.81	0.0124	0.0122462	26.4758	1128.84
0.936	30.5958	1315.68	0.0109	0.0107812	30.5969	1315.62
0.938	18.9892	896.394	0.0101	0.00999799	18.9911	896.324
0.94	26.6124	1143.16	0.013	0.012831	26.6114	1143.22
0.942	26.4442	1146.69	0.012	0.011856	26.4442	1146.69
0.944	25.2987	1129.69	0.0141	0.0139012	25.2966	1129.78
0.946	21.5639	941.557	0.0145	0.0142898	21.5614	941.661
0.948	29.4393	1324.53	0.0152	0.014969	29.4361	1324.72
0.95	16.7302	935.555	0.0101	0.00999799	16.7321	935.493
0.952	24.8431	1095.21	0.0107	0.0105855	24.8445	1095.14
0.954	28.4505	1144.63	0.0087	0.00862431	28.4538	1144.44
0.956	27.5837	1105.88	0.0135	0.0133177	27.5822	1105.96
0.958	18.0479	962.828	0.0077	0.00764071	18.0522	962.686
0.96	36.7794	1345.82	0.0127	0.0125387	36.7787	1345.87
0.962	21.2835	1120.27	0.0088	0.00872256	21.2867	1120.14
0.964	27.3493	1246.09	0.0104	0.0102918	27.3509	1246.01
0.966	22.9689	1060.15	0.013	0.012831	22.9679	1060.19
0.968	30.9023	1128.79	0.0124	0.0122462	30.9019	1128.81
0.97	26.514	1118.36	0.0118	0.0116608	26.5142	1118.35
0.972	20.2747	1006.83	0.009	0.008919	20.2777	1006.71
0.974	25.7898	1114.68	0.0114	0.01127	25.7904	1114.65
0.976	34.761	1295.33	0.0128	0.0126362	34.7572	1295.59
0.978	25.4939	1175.23	0.0119	0.0117584	25.494	1175.23
0.98	35.8835	1231.5	0.0126	0.0124412	35.8815	1231.64
0.982	22.9318	1122.48	0.011	0.010879	22.9328	1122.43
0.984	28.9997	1198.25	0.0121	0.0119536	28.9996	1198.26
0.986	27.9362	1269.12	0.013	0.012831	27.9352	1269.17
0.988	20.3974	984.46	0.0118	0.0116608	20.3976	984.449
0.99	39.6926	1172.45	0.0096	0.00950784	39.6885	1172.77
0.992	20.2307	986.344	0.0111	0.0109768	20.2317	986.307
0.994	21.003	1029.6	0.0103	0.0101939	21.0047	1029.53
0.996	20.3169	954.925	0.0124	0.0122462	20.3165	954.94
0.998	26.538	1182.1	0.0109	0.0107812	26.5391	1182.05
1	34.6724	1278.04	0.0132	0.0130258	34.6712	1278.12
1.002	33.1423	1352.72	0.0116	0.0114654	33.1427	1352.69
1.004	17.2835	763.027	0.0117	0.0115631	17.2838	763.015
1.006	27.599	1308.47	0.014	0.013804	27.597	1308.57
1.008	34.8246	1177.46	0.0122	0.0120512	34.8212	1177.69
1.01	18.8207	975.903	0.0105	0.0103898	18.8222	975.848
1.012	20.0092	1021.21	0.0118	0.0116608	20.0094	1021.2
1.014	32.2674	1219.02	0.0126	0.0124412	32.2668	1219.06
1.016	25.7051	1211.35	0.0101	0.00999799	25.7071	1211.26
1.018	24.4098	946.06	0.0159	0.0156472	24.4059	946.242
1.02	16.1646	801.085	0.0104	0.0102918	16.1662	801.037
1.022	15.7652	806.619	0.0095	0.00940975	15.7677	806.549
1.024	23.6018	1080.57	0.0132	0.0130258	23.6006	1080.62
1.026	28.5655	1266.58	0.014	0.013804	28.5635	1266.69
1.028	20.3441	1051.68	0.0084	0.00832944	20.3477	1051.54
1.03	30.7299	1251.33	0.0146	0.0143868	30.7273	1251.48
1.032	18.8333	994.942	0.0121	0.0119536	18.8332	994.942
1.034	30.9779	1269.82	0.0125	0.0123438	30.9775	1269.84
1.036	34.0451	1320.11	0.0124	0.0122462	34.0448	1320.13
1.038	25.6835	1162.35	0.0126	0.0124412	25.6829	1162.38
1.04	19.152	914.314	0.0107	0.0105855	19.1533	914.27
1.042	34.4516	1162	0.0119	0.0117584	34.4479	1162.25
1.044	17.3515	911.988	0.008	0.007936	17.3555	911.86
1.046	23.1364	1030.7	0.011	0.010879	23.1374	1030.66
1.048	29.0099	1242.3	0.0109	0.0107812	29.0111	1242.23
1.05	22.8491	1092.81	0.0098	0.00970396	22.8514	1092.71
1.052	20.4977	1043.34	0.0124	0.0122462	20.4974	1043.35
1.054	17.7482	841.594	0.0121	0.0119536	17.7481	841.593
1.056	28.3156	1301.62	0.0143	0.0140955	28.3133	1301.74
1.058	21.1076	1056.96	0.0127	0.0125387	21.107	1056.99
1.06	23.2069	1132.14	0.011	0.010879	23.2079	1132.1
1.062	28.3538	1318.18	0.0116	0.0114654	28.3542	1318.16
1.064	29.4805	1199.11	0.0138	0.0136096	29.4787	1199.21
1.066	28.2355	1139.78	0.0128	0.0126362	28.2347	1139.82
1.068	33.0245	1165.47	0.0161	0.0158408	33.0204	1165.73
1.07	31.1449	1408	0.0149	0.014678	31.142	1408.17
1.072	28.0072	1222.28	0.0128	0.0126362	28.0065	1222.31
1.074	28.0113	1146.03	0.0099	0.00980199	28.0134	1145.92
1.076	15.9083	872.63	0.0086	0.00852604	15.9117	872.536
1.078	30.917	1268.65	0.011	0.010879	30.918	1268.59
1.08	20.3513	897.233	0.0099	0.00980199	20.3535	897.149
1.082	41.1109	1195.3	0.0094	0.00931164	41.106	1195.69
1.084	21.9958	1015.72	0.0112	0.0110746	21.9966	1015.69
1.086	21.4469	1020.84	0.0119	0.0117584	21.447	1020.84
1.088	27.9669	1111.62	0.0168	0.0165178	27.9622	1111.88
1.09	43.9151	1458.03	0.0101	0.00999799	43.9113	1458.36
1.092	34.3313	1495.28	0.0107	0.0105855	34.3327	1495.18
1.094	21.9904	999.036	0.0128	0.0126362	21.9897	999.069
1.096	35.8997	1410.99	0.0143	0.0140955	35.8974	1411.15
1.098	46.5241	1427.76	0.0108	0.0106834	46.5191	1428.21
1.1	22.6846	1097.63	0.0121	0.0119536	22.6845	1097.63
1.102	22.1351	1094.04	0.0119	0.0117584	22.1352	1094.03
1.104	32.3122	1326.4	0.016	0.015744	32.3082	1326.65
1.106	31.6007	1228.6	0.0131	0.0129284	31.5996	1228.67
1.108	25.09	1036.43	0.0125	0.0123438	25.0895	1036.46
1.11	17.6856	926.831	0.0136	0.013415	17.684	926.886
1.112	26.2797	1022.82	0.0141	0.0139012	26.2776	1022.92
1.114	18.4533	928.62	0.0103	0.0101939	18.455	928.565
1.116	26.5575	1115.92	0.0129	0.0127336	26.5566	1115.96
1.118	16.169	844.578	0.0127	0.0125387	16.1683	844.595
1.12	23.0361	997.205	0.0117	0.0115631	23.0364	997.189
1.122	35.5174	1284.34	0.0104	0.0102918	35.5173	1284.34
1.124	20.4107	955.886	0.0127	0.0125387	20.41	955.911
1.126	32.6346	1226.62	0.0139	0.0137068	32.6327	1226.74
1.128	21.7975	1008.9	0.0105	0.0103898	21.799	1008.84
1.13	23.8822	1181.27	0.0143	0.0140955	23.8799	1181.38
1.132	39.6831	1169.68	0.0098	0.00970396	39.679	1170
1.134	33.1469	1040.48	0.012	0.011856	33.142	1040.79
1.136	34.3578	1231.45	0.014	0.013804	34.3559	1231.56
1.138	38.4645	1429.31	0.0113	0.0111723	38.4653	1429.24
1.14	45.9128	1364.04	0.0084	0.00832944	45.9072	1364.54
1.142	27.765	1150.92	0.0118	0.0116608	27.7652	1150.91
1.144	35.5633	1259.75	0.0138	0.0136096	35.5597	1260
1.146	47.2082	1424.45	0.0089	0.00882079	47.2045	1424.79
1.148	43.29	1280.67	0.0096	0.00950784	43.2859	1281.01
1.15	30.0748	1175.36	0.0168	0.0165178	30.07	1175.64
1.152	27.9967	1095.74	0.0174	0.0170972	27.9914	1096.02
1.154	31.1942	1028.04	0.0133	0.0131231	31.1891	1028.34
1.156	25.4791	974.546	0.0161	0.0158408	25.4751	974.743
1.158	35.9057	1297.39	0.0121	0.0119536	35.9025	1297.61
1.16	21.2373	1006.44	0.0113	0.0111723	21.238	1006.41
1.162	31.762	1351.83	0.014	0.013804	31.76	1351.95
1.164	21.4833	997.193	0.015	0.014775	21.4803	997.312
1.166	32.3271	1166.09	0.0127	0.0125387	32.3239	1166.29
1.168	35.6169	1413.06	0.0137	0.0135123	35.6152	1413.17
1.17	31.3378	1154.36	0.0135	0.0133177	31.3353	1154.52
1.172	39.8368	1315.07	0.012	0.011856	39.8331	1315.35
1.174	29.8716	1227.62	0.0152	0.014969	29.8684	1227.81
1.176	18.0117	934.956	0.0116	0.0114654	18.0121	934.943
1.178	23.4509	1016.17	0.0152	0.014969	23.4477	1016.3
1.18	33.9343	1231.67	0.013	0.012831	33.9299	1231.95
1.182	34.5249	1274.35	0.0122	0.0120512	34.5247	1274.37
1.184	37.8725	1264.61	0.0128	0.0126362	37.8704	1264.76
1.186	17.2787	890.856	0.0105	0.0103898	17.2802	890.807
1.188	35.1282	1246.65	0.0169	0.0166144	35.1233	1246.98
1.19	48.0583	1503.86	0.0098	0.00970396	48.0533	1504.33
1.192	23.8182	1084.03	0.0135	0.0133177	23.8167	1084.1
1.194	26.9771	1104.64	0.0157	0.0154535	26.9734	1104.83
1.196	24.5423	1045.42	0.0152	0.014969	24.5391	1045.56
1.198	32.5502	1122.81	0.0146	0.0143868	32.5448	1123.14
1.2	23.5779	1084.84	0.014	0.013804	23.576	1084.93
1.202	24.5399	1055.82	0.0121	0.0119536	24.5398	1055.82
1.204	39.0817	1338.09	0.0129	0.0127336	39.0792	1338.27
1.206	46.7118	1328.48	0.0084	0.00832944	46.7061	1329
1.208	47.4211	1380.65	0.009	0.008919	47.4161	1381.11
1.21	29.3952	1197.19	0.0138	0.0136096	29.3934	1197.29
1.212	32.6887	1210.22	0.0144	0.0141926	32.6864	1210.36
1.214	23.7003	1000.1	0.0136	0.013415	23.6987	1000.18
1.216	26.6561	1165.86	0.0167	0.0164211	26.6514	1166.11
1.218	23.4158	915.494	0.0125	0.0123438	23.4153	915.516
1.22	25.893	1092.68	0.0129	0.0127336	25.8921	1092.72
1.222	29.8485	1193.14	0.0138	0.0136096	29.8467	1193.24
1.224	21.1067	955.211	0.0129	0.0127336	21.1058	955.245
1.226	31.4326	1171.58	0.0161	0.0158408	31.4275	1171.88
1.228	29.9221	1234.39	0.0121	0.0119536	29.922	1234.4
1.23	36.1375	1277.54	0.0132	0.0130258	36.1329	1277.86
1.232	36.6594	1126.01	0.0123	0.0121487	36.653	1126.45
1.234	28.7597	1010.4	0.0149	0.014678	28.7568	1010.56
1.236	34.8578	1153.58	0.0136	0.013415	34.8507	1154.05
1.238	24.2981	1000.19	0.0172	0.0169042	24.2929	1000.43
1.24	50.8539	1556.51	0.0082	0.00813276	50.8475	1557.14
1.242	39.7831	1275.4	0.0105	0.0103898	39.7797	1275.67
1.244	41.6123	1337.31	0.0117	0.0115631	41.6095	1337.54
1.246	32.082	1204.26	0.0155	0.0152598	32.0776	1204.53
1.248	44.4881	1601.02	0.0103	0.0101939	44.4858	1601.22
1.25	31.7571	1221.95	0.0142	0.0139984	31.7549	1222.08
1.252	42.5301	1255.1	0.0106	0.0104876	42.5248	1255.53
1.254	37.073	1174.77	0.0119	0.0117584	37.0681	1175.12
1.256	32.1215	1376.93	0.0153	0.0150659	32.1183	1377.12
1.258	37.666	1198.24	0.0116	0.0114654	37.661	1198.61
1.26	49.9122	1522.73	0.0091	0.00901719	49.9071	1523.22
1.262	30.6812	1298.28	0.0146	0.0143868	30.6787	1298.42
1.264	28.9778	1080.51	0.0143	0.0140955	28.9755	1080.64
1.266	25.0342	1153.6	0.0101	0.00999799	25.0361	1153.51
1.268	33.5729	1207.2	0.0143	0.0140955	33.5687	1207.47
1.27	22.9138	1158.71	0.0122	0.0120512	22.9137	1158.71
1.272	20.4291	999.458	0.0136	0.013415	20.4275	999.523
1.274	30.274	1330.5	0.0136	0.013415	30.2724	1330.59
1.276	36.5877	1333.67	0.0122	0.0120512	36.5845	1333.89
1.278	31.6523	1116.06	0.014	0.013804	31.6464	1116.41
1.28	34.7749	1250.67	0.014	0.013804	34.7729	1250.8
1.282	27.0882	1198.91	0.0118	0.0116608	27.0884	1198.9
1.284	34.9419	1400.17	0.0162	0.0159376	34.9377	1400.45
1.286	37.2968	1301.79	0.013	0.012831	37.291	1302.21
1.288	27.3248	1083.16	0.0151	0.014872	27.3217	1083.33
1.29	28.7111	1022.36	0.017	0.016711	28.7061	1022.63
1.292	29.8844	1099.82	0.0147	0.0144839	29.8817	1099.97
1.294	36.702	1197.68	0.0124	0.0122462	36.6971	1198.03
1.296	31.3367	1094.05	0.0152	0.014969	31.3315	1094.36
1.298	49.0997	1438.18	0.0073	0.00724671	49.0961	1438.53
1.3	36.6987	1158.57	0.0114	0.01127	36.694	1158.9
1.302	42.1119	1328.56	0.0108	0.0106834	42.1062	1329.02
1.304	49.8958	1515.05	0.0084	0.00832944	49.8914	1515.48
1.306	35.4758	1428.75	0.014	0.013804	35.4738	1428.89
1.308	22.9272	1164.07	0.0113	0.0111723	22.9279	1164.04
1.31	23.6927	1225.15	0.0111	0.0109768	23.6936	1225.11
1.312	44.8534	1314.38	0.0076	0.00754224	44.8496	1314.71
1.314	22.1288	1014.21	0.0148	0.014581	22.126	1014.32
1.316	46.3062	1391.16	0.0096	0.00950784	46.3024	1391.5
1.318	31.0123	1218.33	0.0144	0.0141926	31.0099	1218.47
1.32	37.8056	1352.1	0.0144	0.0141926	37.8016	1352.39
1.322	21.9083	893.037	0.0176	0.0172902	21.9003	893.358
1.324	51.153	1543.97	0.0075	0.00744375	51.1482	1544.44
1.326	49.9564	1472.03	0.0075	0.00744375	49.9507	1472.58
1.328	23.4794	993.359	0.0184	0.0180614	23.4731	993.639
1.33	44.2418	1340.31	0.009	0.008919	44.2376	1340.68
1.332	47.2436	1352.27	0.0084	0.00832944	47.2378	1352.8
1.334	29.6461	1151.21	0.0162	0.0159376	29.6408	1151.5
1.336	40.3629	1211.68	0.0124	0.0122462	40.3565	1212.17
1.338	34.3746	1169.14	0.0121	0.0119536	34.3711	1169.37
1.34	39.8494	1387.68	0.0114	0.01127	39.8446	1388.05
1.342	28.5329	1202.67	0.0146	0.0143868	28.5303	1202.8
1.344	42.2651	1206.55	0.0093	0.00921351	42.2597	1207
1.346	33.0121	1247.86	0.0133	0.0131231	33.0066	1248.2
1.348	26.7854	1114.24	0.0125	0.0123438	26.785	1114.26
1.35	44.7384	1382.73	0.0094	0.00931164	44.7358	1382.96
1.352	49.0418	1494.29	0.0086	0.00852604	49.0352	1494.92
1.354	29.5877	1260.58	0.0155	0.0152598	29.5808	1260.96
1.356	45.3919	1369.57	0.0096	0.00950784	45.388	1369.92
1.358	15.7865	789.841	0.0116	0.0114654	15.787	789.825
1.36	38.7109	1214.84	0.0114	0.01127	38.7062	1215.19
1.362	23.2838	1100.73	0.0183	0.0179651	23.2776	1101
1.364	45.6514	1328.89	0.0093	0.00921351	45.6452	1329.43
1.366	28.6149	1146.89	0.0124	0.0122462	28.6145	1146.91
1.368	38.3017	1161.47	0.0112	0.0110746	38.2974	1161.79
1.37	30.6666	1084.14	0.014	0.013804	30.6608	1084.48
1.372	37.1322	1325.83	0.0127	0.0125387	37.1277	1326.15
1.374	47.5606	1384.52	0.0085	0.00842775	47.5544	1385.09
1.376	41.1471	1229.89	0.0113	0.0111723	41.14	1230.45
1.378	45.1832	1332.65	0.0083	0.00823111	45.1789	1333.02
1.38	36.8122	1317.47	0.0133	0.0131231	36.8081	1317.76
1.382	30.0524	1071.96	0.0152	0.014969	30.0449	1072.38
1.384	33.6644	1372.76	0.0171	0.0168076	33.6593	1373.08
1.386	31.6435	1107.29	0.0145	0.0142898	31.641	1107.44
1.388	29.6249	1148.51	0.0154	0.0151628	29.6188	1148.84
1.39	18.9616	961.369	0.0127	0.0125387	18.9609	961.396
1.392	35.2943	1131.13	0.0104	0.0102918	35.2899	1131.43
1.394	48.3476	1431.6	0.0075	0.00744375	48.3443	1431.91
1.396	27.4892	1147.05	0.0177	0.0173867	27.4835	1147.35
